,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Year,Month,Year_Month,Geographic Location,Location,Latitude,Longitude,Drought / No Drought,MYD13A3_061__1_km_monthly_EVI,MYD13A3_061__1_km_monthly_NDVI,MYD13A3_061__1_km_monthly_VI_Quality_VI_Usefulness_Description,Deep_Drainage,PET_Actual,E_Actual,Soil_M_root_zone,Qtot,Rainfall,ENSO,IOD,IPO_TPI,SAMI,P_acc_3M,precip_calculated_index,precip_scale_2_calculated_index,precip_scale_3_calculated_index,precip_scale_6_calculated_index,precip_scale_9_calculated_index,precip_scale_12_calculated_index,precip_scale_24_calculated_index
857,857,857,857,857,857,857,2021,January,2021-01,Scone,Scone,-32.0833,150.85,0,0.4422,0.6256,['Highest quality'],0.892578125,188.1953125,112.90625,0.508789063,22.8046875,79.6015625,-1.87,0.116,,1.95,233.203125,0.623589506,1.122052553,0.322170734,0.802158522,0.9385370461153258,1.3069675582011324,0.23902130696905274
858,858,858,858,858,858,858,2021,February,2021-02,Scone,Scone,-32.0833,150.85,0,0.3621,0.601,['Highest quality'],0.787109375,143.5078125,82.3984375,0.430664063,0.2421875,92.796875,-1.84,0.323,,2.19,302.796875,0.750346156,0.833405304,1.275731469,1.04664853,0.9588663826321082,1.0232466832893403,0.47059119627955104
859,859,859,859,859,859,859,2021,March,2021-03,Scone,Scone,-32.0833,150.85,0,0.4151,0.6426,['Highest quality'],0.873046875,130.6875,74.796875,0.506835938,22.515625,149.703125,-0.55,0.367,,-0.95,322.1015625,1.287176959,1.56868444,1.538346095,1.50942746,1.6388011706538284,1.424025290429087,0.45607188818931704
860,860,860,860,860,860,860,2021,April,2021-04,Scone,Scone,-32.0833,150.85,0,0.415,0.6213,['Highest quality'],0.893554688,101.2109375,71.2890625,0.4609375,0.734375,15.6015625,-0.42,0.325,,0.87,258.1015625,-0.313916735,1.093507489,1.319785531,1.343593098,1.646969347369548,1.5248328918944658,0.7636486861673099
861,861,861,861,861,861,861,2020,March,2020-03,Murrurundi,Murrurundi,-31.75,150.8333,0,0.3945,0.7029,['Highest quality'],1.49609375,114.421875,67.265625,0.498046875,1.21875,76.1015625,0.52,0.119,,2.05,331.40625,0.148830932,1.453128978,1.419757514,-0.390647779,-0.9810295368229566,-1.2288188716100883,-1.5780059673519453
862,862,862,862,862,862,862,2020,November,2020-11,Murrurundi,Murrurundi,-31.75,150.8333,0,0.4395,0.7263,['Highest quality'],2.942382813,191.671875,101.1640625,0.563476563,5.453125,41.6015625,-1.19,0.143,,1.14,238.5,-0.787619245,0.548120108,0.447451351,0.386870471,0.6238777910616504,0.7537757189468549,-0.36295198159908976
863,863,863,863,863,863,863,2020,December,2020-12,Murrurundi,Murrurundi,-31.75,150.8333,0,0.3989,0.6832,['Decreasing quality (0010)'],3.057617188,169.1484375,73.859375,0.4921875,17.859375,145.1015625,-1.86,0.1,,2.28,342.0,1.100879932,0.041975384,0.88030931,0.766135716,0.8326787059727957,1.1756189660267062,-0.2578864778128686
864,864,864,864,864,864,864,2021,January,2021-01,Murrurundi,Murrurundi,-31.75,150.8333,0,0.4289,0.6948,['Highest quality'],3.297851563,180.6640625,99.5,0.53515625,18.625,65.703125,-1.87,0.116,,1.95,252.40625,0.23306669,0.850848689,0.017487105,0.61659147,0.683339037662778,1.135651406424028,-0.16939609847367676
865,865,865,865,865,865,865,2021,February,2021-02,Murrurundi,Murrurundi,-31.75,150.8333,0,0.4017,0.7247,['Highest quality'],2.920898438,139.5,64.890625,0.408203125,1.9609375,74.203125,-1.84,0.323,,2.19,285.0078125,0.325334929,0.241559759,0.739078443,0.765589921,0.5883915078328278,0.7915788074242025,0.03224377966902517
866,866,866,866,866,866,866,2021,March,2021-03,Murrurundi,Murrurundi,-31.75,150.8333,0,0.3963,0.7153,['Lower quality'],3.275390625,125.28125,65.0,0.548828125,35.1640625,175.0,-0.55,0.367,,-0.95,314.90625,1.574466026,1.482135349,1.256753141,1.296601935,1.1426925875161178,1.1317483804037862,0.1629384666521955
867,867,867,867,867,867,867,2021,April,2021-04,Murrurundi,Murrurundi,-31.75,150.8333,0,0.367,0.6907,['Highest quality'],3.524414063,98.34375,62.609375,0.545898438,3.1484375,31.296875,-0.42,0.325,,0.87,280.5,0.097124262,1.619054812,1.412762885,1.01824846,1.2498460374788738,1.1711003255523007,0.407623255335189
868,868,868,868,868,868,868,2020,March,2020-03,Singleton,Singleton,-32.5611,151.1746,0,0.3161,0.5033,['Highest quality'],1.677734375,118.8984375,72.5,0.556640625,2.84375,91.6015625,0.52,0.119,,2.05,337.3984375,0.044555279,0.726297876,0.758735119,-0.617043207,-0.6699333898780284,-1.0671211829152376,-1.2951078449592304
869,869,869,869,869,869,869,2020,November,2020-11,Singleton,Singleton,-32.5611,151.1746,0,0.4057,0.5805,['Highest quality'],2.07421875,188.2734375,91.078125,0.466796875,5.125,43.8984375,-1.19,0.143,,1.14,181.8046875,-0.510119767,0.3297506,0.329723416,0.59213821,0.3772417399014536,0.4134909833794117,-0.8159763765656397
870,870,870,870,870,870,870,2020,December,2020-12,Singleton,Singleton,-32.5611,151.1746,0,0.43,0.6099,['Decreasing quality (0010)'],2.12890625,169.609375,69.0546875,0.428710938,20.765625,155.8984375,-1.86,0.1,,2.28,299.5,1.761766576,0.760125782,1.15710016,1.475886819,0.8726790750885652,1.203351879112185,-0.41875886139389074
871,871,871,871,871,871,871,2021,January,2021-01,Singleton,Singleton,-32.5611,151.1746,0,0.3759,0.5256,['Highest quality'],2.234375,178.2578125,107.6171875,0.5625,29.8125,99.296875,-1.87,0.116,,1.95,299.09375,0.779732586,1.275665709,0.826353114,1.127249454,1.1080522970292894,1.2456394899325114,-0.17913146631307375
872,872,872,872,872,872,872,2021,February,2021-02,Singleton,Singleton,-32.5611,151.1746,0,0.3225,0.5098,['Highest quality'],2.029296875,134.1171875,85.3203125,0.455078125,6.734375,98.1015625,-1.84,0.323,,2.19,353.296875,0.301514128,0.594953474,1.155564392,1.120886255,1.095022497754465,0.8354627993175827,0.07081565886969607
873,873,873,873,873,873,873,2021,March,2021-03,Singleton,Singleton,-32.5611,151.1746,0,0.3576,0.5833,['Highest quality'],2.318359375,122.71875,72.9140625,0.58203125,75.5234375,244.3984375,-0.55,0.367,,-0.95,441.796875,1.609426721,1.322826304,1.529197241,1.630763309,1.816502069413338,1.3886978801195793,0.43279281413377174
874,874,874,874,874,874,874,2021,April,2021-04,Singleton,Singleton,-32.5611,151.1746,0,0.3531,0.5549,['Highest quality'],2.588867188,98.6796875,65.15625,0.6484375,3.4765625,19.0,-0.42,0.325,,0.87,361.5,-0.482319749,1.412685942,1.208217502,1.454222751,1.6447555343046247,1.558127637583928,0.665296820587551
875,875,875,875,875,875,875,2002,July,2002-07,Dubbo,Dubbo,-32.2569,148.6011,1,0.2042,0.365,['Highest quality'],2.259765625,62.171875,17.796875,0.034179688,0.0,5.296875,1.12,-0.164,-0.211,-0.67,33.796875,-1.576216189,-1.61887021,-1.71581133,0.066631411,-0.4819499571395588,-0.5040453373475742,0.250634721247061
876,876,876,876,876,876,876,2002,July,2002-07,Bourke,Bourke,-30.1,145.9333,1,0.1528,0.2521,['Highest quality'],0.23046875,73.7265625,4.9921875,0.013671875,0.0,0.5,1.12,-0.164,-0.211,-0.67,9.3984375,-1.891086597,-1.513030559,-2.201947063,-1.287633367,-1.5764532942764231,-1.7036630079466442,-0.6357974089690298
877,877,877,877,877,877,877,2012,March,2012-03,Wagga Wagga,Wagga Wagga,-35.1189,147.3689,0,0.2082,0.3293,['Highest quality'],1.52734375,125.7421875,87.1015625,0.61328125,2.046875,179.203125,-0.85,0.126,-0.375,0.48,306.1015625,2.06701914,1.573276595,1.766384526,1.62278757,1.333986227050711,1.0749582750535458,1.9721996620894515
878,878,878,878,878,878,878,2013,February,2013-02,Smithtown,Smithtown,-31.0,152.9333,0,0.5437,0.7286,['Highest quality'],7.502929688,152.890625,125.078125,0.797851563,190.5625,389.6015625,-0.04,0.269,-0.268,2.84,728.3046875,1.43432705,1.933792554,1.520244837,0.918972251,0.9267761601241096,0.6726898547240879,1.8304497746921602
879,879,879,879,879,879,879,2012,March,2012-03,Hay,Hay,-34.5041,144.8442,0,0.279,0.4321,['Lower quality'],0.26953125,139.7734375,71.5390625,0.53125,1.40625,129.8984375,-0.85,0.126,-0.375,0.48,212.09375,2.310678789,1.729584492,1.671024362,1.475590831,1.3915740092566242,1.0961008119074154,2.4423803682380667
880,880,880,880,880,880,880,2013,March,2013-03,Tocal,Tocal,-32.633,151.5925,0,0.4649,0.7206,['Highest quality'],4.319335938,134.0859375,107.140625,0.661132813,63.90625,126.8984375,-1.11,0.183,-0.258,2.31,450.5,0.165293225,0.58221507,0.986417656,0.284734944,0.065215114697581,-0.0500963816981332,1.1048246810889975
881,881,881,881,881,881,881,2013,January,2013-01,Grafton,Grafton,-29.6833,152.9333,0,0.286,0.4649,['Lower quality'],4.259765625,186.2890625,75.125,0.198242188,16.265625,259.8984375,-0.13,0.001,-0.278,0.71,386.1015625,1.344645846,0.98770103,0.603703868,-0.040058488,-0.0898300621432092,-0.0183116079880466,0.8103389083350401
882,882,882,882,882,882,882,2013,June,2013-06,Nowra,Nowra,-34.8746,150.6025,0,0.2275,0.5373,['Lower quality'],8.215820313,44.4765625,48.5390625,0.584960938,95.1484375,303.8984375,-0.78,-0.383,-0.226,0.23,532.3984375,1.814127641,1.879405521,2.147046808,1.72652021,1.1985154087009025,0.4036201658698449,1.1109650409940297
883,883,883,883,883,883,883,2013,June,2013-06,Ulladulla,Ulladulla,-35.3486,150.4678,0,0.3264,0.6639,['Lower quality'],12.95214844,50.3125,46.1484375,0.80078125,169.3046875,268.3984375,-0.78,-0.383,-0.226,0.23,692.203125,1.307185801,1.340942059,2.220439959,1.932961798,2.023728467346298,0.9321708570998756,1.074192257009983
884,884,884,884,884,884,884,2013,June,2013-06,Goulburn,Goulburn,-34.7547,149.6186,0,0.2329,0.4181,['Lower quality'],2.005859375,37.3203125,24.390625,0.262695313,4.390625,183.203125,-0.78,-0.383,-0.226,0.23,214.6015625,2.054019705,1.895350624,1.571380711,0.997662279,0.5072291377720326,0.3206646423243058,1.5674569906619058
885,885,885,885,885,885,885,2013,March,2013-03,Port Macquarie,Port Macquarie,-31.4307,152.9063,0,0.1831,0.3418,['Highest quality'],28.03125,142.4140625,100.2265625,0.64453125,188.6328125,207.703125,-1.11,0.183,-0.258,2.31,994.0,0.108313875,0.889164278,1.506841955,0.938878765,0.7367569644159037,0.9573087383209848,1.7391014311710784
886,886,886,886,886,886,886,2013,January,2013-01,Boggabilla,Boggabilla,-28.603,150.3587,0,0.229,0.3969,['Highest quality'],0.4140625,243.859375,63.28125,0.185546875,13.046875,212.0,-0.13,0.001,-0.278,0.71,308.0,1.905610741,1.482920169,1.115266495,0.412284932,0.42349136970732,-0.0199367996650852,1.086184612279665
887,887,887,887,887,887,887,2013,March,2013-03,Taree,Taree,-31.9112,152.4602,0,0.2932,0.4933,['Highest quality'],12.54589844,135.203125,110.3671875,0.622070313,211.6171875,273.703125,-1.11,0.183,-0.258,2.31,751.5,0.555982375,0.669932196,1.055519113,0.497568459,0.3975267790731772,0.2756883023293061,1.4057849416350023
888,888,888,888,888,888,888,2013,March,2013-03,Smithtown,Smithtown,-31.0,152.9333,0,0.3696,0.657,['Highest quality'],11.18847656,146.5546875,122.640625,0.676757813,105.8671875,137.796875,-1.11,0.183,-0.258,2.31,801.6015625,-0.147758307,0.741428115,1.256650729,0.640392335,0.3793852432185772,0.6994070397582703,1.48545255459732
889,889,889,889,889,889,889,2013,March,2013-03,Raymond Terrace,Raymond Terrace,-32.7623,151.7436,0,0.2911,0.4788,['Highest quality'],9.004882813,143.203125,108.8515625,0.637695313,78.8046875,154.3984375,-1.11,0.183,-0.258,2.31,508.3984375,0.347445691,0.736157285,1.202844267,0.485141345,0.2316815483962814,0.1475349933057607,1.1909437140026118
890,890,890,890,890,890,890,2014,June,2014-06,Walgett,Walgett,-30.0167,148.1167,1,0.1916,0.345,['Highest quality'],0.287109375,71.1953125,17.96875,0.106445313,0.0703125,32.3984375,0.37,0.086,-0.113,-0.21,61.6953125,0.302866875,-0.111701349,-0.253594616,-0.876312993,-1.3527975345570709,-1.3186738977890209,-1.3781221178593486
891,891,891,891,891,891,891,2014,June,2014-06,Coonamble,Coonamble,-30.95,148.4,1,0.2466,0.4496,['Lower quality'],0.096679688,64.5078125,33.171875,0.163085938,0.265625,42.6015625,0.37,0.086,-0.113,-0.21,81.6015625,0.177386455,-0.109386771,-0.144745908,-0.025848185,-0.9920811785238084,-1.1419225726563171,-1.1775563179831832
892,892,892,892,892,892,892,2014,May,2014-05,Coonamble,Coonamble,-30.95,148.4,1,0.2725,0.403,['Lower quality'],0.100585938,86.3984375,21.578125,0.088867188,0.015625,15.0,0.09,-0.012,-0.121,-1.62,115.6015625,-0.259716362,-0.188520862,0.394875655,-0.389971656,-1.0024498452190935,-0.8743821828978481,-1.2996518472583654
893,893,893,893,893,893,893,2014,June,2014-06,Coonabarabran,Coonabarabran,-31.25,149.2667,1,0.2652,0.5328,['Lower quality'],2.448242188,54.6875,25.9453125,0.333007813,2.7265625,74.3984375,0.37,0.086,-0.113,-0.21,107.8984375,0.526216137,0.080658128,-0.285163317,-0.223852746,-1.1295416090371655,-1.2592618986413495,-0.9161710136598936
894,894,894,894,894,894,894,2014,May,2014-05,Coonabarabran,Coonabarabran,-31.25,149.2667,1,0.2752,0.5406,['Highest quality'],2.560546875,74.0546875,32.4609375,0.1953125,1.6328125,17.203125,0.09,-0.012,-0.121,-1.62,153.203125,-0.594233116,-0.746306961,0.167980072,-0.737089073,-1.245297411921618,-1.088705389883358,-1.0049012798393817
895,895,895,895,895,895,895,2014,June,2014-06,Narrabri,Narrabri,-30.3167,149.7667,1,0.3928,0.6047,['Lower quality'],0.474609375,63.71875,42.046875,0.340820313,0.21875,55.6015625,0.37,0.086,-0.113,-0.21,76.90625,0.388431451,0.11265944,-0.395826665,-0.080188466,-0.7419992936899892,-0.9822719483306804,-0.5807794904303254
896,896,896,896,896,896,896,2014,May,2014-05,Narrabri,Narrabri,-30.3167,149.7667,1,0.3803,0.6111,['Highest quality'],0.491210938,85.2421875,54.1953125,0.360351563,0.0078125,17.1015625,0.09,-0.012,-0.121,-1.62,195.0078125,-0.449454713,-1.078463818,1.249358985,-0.810068204,-0.8580119217127854,-0.8743026292549385,-0.6515388814326545
897,897,897,897,897,897,897,2014,June,2014-06,Tamworth,Tamworth,-31.083,150.917,1,0.2667,0.5045,['Lower quality'],0.885742188,55.0078125,26.0859375,0.180664063,0.0390625,51.8984375,0.37,0.086,-0.113,-0.21,96.1015625,0.071552236,-0.015642919,-0.229102648,-0.845721856,-1.1763039905147117,-1.3532847712667686,-0.9206334005067115
898,898,898,898,898,898,898,2014,May,2014-05,Tamworth,Tamworth,-31.083,150.917,1,0.2764,0.497,['Highest quality'],0.923828125,74.0234375,35.484375,0.14453125,0.0078125,25.6015625,0.09,-0.012,-0.121,-1.62,140.3046875,0.183451067,-0.150495474,0.53258971,-1.235240991,-1.1451192645557071,-0.9437509440506642,-0.9614660437459812
899,899,899,899,899,899,899,2019,March,2019-03,Bogan Shire,Bogan,-31.567,147.2,1,0.1635,0.2701,['Highest quality'],0.926757813,178.15625,12.0,0.0234375,0.0078125,23.0,0.92,0.325,,1.47,72.8984375,-0.208493454,-0.517620154,-0.689314252,-0.424236985,-0.9265907926292708,-1.1342344778098763,-1.5130197965709191
900,900,900,900,900,900,900,2019,March,2019-03,Coonamble,Coonamble,-30.95,148.4,1,0.1354,0.204,['Lower quality'],0.098632813,182.9765625,12.265625,0.036132813,1.203125,77.1015625,0.92,0.325,,1.47,93.40625,0.86206267,-0.161311924,-0.70899786,-0.522748784,-0.8595230247032709,-1.2629582926641496,-1.596357494269559
901,901,901,901,901,901,901,2019,March,2019-03,Gilgandra,Gilgandra,-31.7,148.6667,1,0.19,0.3368,['Lower quality'],1.197265625,169.8125,8.1484375,0.028320313,0.09375,54.0,0.92,0.325,,1.47,97.796875,0.246362871,-0.49682327,-0.669500949,-0.551125854,-0.8288338576782175,-1.1984043073345771,-1.3489839892262085
902,902,902,902,902,902,902,2019,March,2019-03,Warren,Warren,-31.7,147.833,1,0.2188,0.3274,['Highest quality'],0.340820313,177.9453125,12.2109375,0.02734375,0.015625,26.796875,0.92,0.325,,1.47,76.1015625,-0.274212853,-0.672222536,-0.693820579,-0.443582547,-0.7357713228849482,-1.0062762401257137,-1.3129452667897699
903,903,903,903,903,903,903,2020,June,2020-06,Tamworth,Tamworth,-31.083,150.917,1,0.3348,0.5464,['Lower quality'],0.99609375,54.390625,33.046875,0.518554688,0.09375,34.703125,-0.02,0.568,,1.18,129.203125,-0.441679781,0.04506785,0.431460511,1.540363551,0.1457725814745553,-0.4892068700343261,-1.3102584140795681
904,904,904,904,904,904,904,2020,May,2020-05,Tamworth,Tamworth,-31.083,150.917,1,0.3925,0.6025,['Lower quality'],1.0,70.15625,40.5546875,0.577148438,0.109375,45.3984375,-0.42,0.378,,1.03,163.796875,0.94069322,1.131055342,0.858500784,1.062096476,0.0741447563566667,-0.5319782719789545,-1.491199780766192
905,905,905,905,905,905,905,2020,June,2020-06,Nyngan,Nyngan,-31.563,147.1962,1,0.2211,0.3815,['Lower quality'],0.852539063,56.1796875,35.1796875,0.21484375,0.0390625,23.0,-0.02,0.568,,1.18,135.1953125,-0.549213699,-0.87730685,0.593487586,0.936234311,0.1745453825676785,-0.3654728775363544,-1.32640618032462
906,906,906,906,906,906,906,2020,April,2020-04,Nyngan,Nyngan,-31.563,147.1962,1,0.2583,0.4258,['Highest quality'],0.836914063,100.1484375,63.921875,0.4375,0.8046875,100.8984375,0.48,0.064,,-1.72,275.8984375,1.755026257,1.785880711,1.625536726,0.864724584,0.2618234214761324,-0.5508926277272972,-1.2153108839884408
907,907,907,907,907,907,907,2020,April,2020-04,Cobargo,Cobargo,-36.3667,149.9,0,0.2614,0.6431,['Lower quality'],3.015625,80.78125,57.84375,0.34375,5.078125,54.0,0.48,0.064,,-1.72,355.6015625,0.058357995,-0.318979146,0.356830228,-0.89129162,-1.2820180879045913,-1.6585033381959815,-1.351023416787071
908,908,908,908,908,908,908,2020,April,2020-04,Bega,Bega,-36.6742,149.8429,0,0.3908,0.6135,['Highest quality'],1.935546875,82.3671875,39.953125,0.287109375,0.265625,43.203125,0.48,0.064,,-1.72,261.609375,0.098857102,-0.370501786,0.146482758,-0.912807115,-1.369633135960011,-1.8793398826527183,-1.2898621216440642
909,909,909,909,909,909,909,2020,March,2020-03,Tamworth,Tamworth,-31.083,150.917,1,0.5425,0.6934,['Highest quality'],0.89453125,136.34375,70.8828125,0.694335938,1.484375,69.296875,0.52,0.119,,2.05,364.09375,0.368984618,1.495301763,1.619660389,-0.029689357,-0.6659254314640758,-0.9103615243184224,-1.6810086462466332
910,910,910,910,910,910,910,2020,March,2020-03,Narrabri,Narrabri,-30.3167,149.7667,1,0.3785,0.5298,['Highest quality'],0.440429688,158.8828125,93.1953125,0.614257813,0.1015625,65.8984375,0.52,0.119,,2.05,334.3984375,0.413589443,1.677492504,1.469420587,0.030336515,-0.5353323449257282,-0.9036611402996422,-1.6351072551114372
911,911,911,911,911,911,911,2020,March,2020-03,Cobargo,Cobargo,-36.3667,149.9,0,0.3008,0.6807,['Highest quality'],2.959960938,118.2421875,79.2109375,0.473632813,6.9296875,72.0,0.52,0.119,,2.05,332.0,-0.209270824,0.417525022,0.077567328,-1.037236877,-1.3141086820783552,-1.8451793816866284,-1.501065219887759
912,912,912,912,912,912,912,2020,March,2020-03,Bega,Bega,-36.6742,149.8429,0,0.3697,0.5894,['Highest quality'],1.950195313,123.2421875,63.3828125,0.391601563,0.6796875,48.703125,0.52,0.119,,2.05,253.8046875,-0.266982972,0.214474008,-0.096327959,-1.018672137,-1.3936990375578628,-1.878418051203288,-1.3911210065733708
913,913,913,913,913,913,913,2021,January,2021-01,Narrabri,Narrabri,-30.3167,149.7667,0,0.382,0.5174,['Lower quality'],0.43359375,229.7109375,106.3984375,0.322265625,0.0546875,36.796875,-1.87,0.116,,1.95,183.0,-0.408148775,0.510381614,-0.293841917,0.059855344,-0.2129868574256357,0.5293939920985298,-0.7564684946624592
914,914,914,914,914,914,914,2020,January,2020-01,Casino,Casino,-28.8667,153.05,1,0.3323,0.5319,['Lower quality'],2.1875,216.9296875,82.4453125,0.333007813,5.84375,191.6015625,0.2,0.238,,0.57,276.1015625,0.625468438,0.176494209,-0.576125556,-1.184654082,-1.2274112707697045,-1.3947199044779923,-2.094667353910392
915,915,915,915,915,915,915,2020,February,2020-02,Casino,Casino,-28.8667,153.05,0,0.4377,0.6497,['Highest quality'],2.235351563,148.90625,89.0546875,0.78125,154.921875,340.796875,0.3,0.134,,-0.36,612.6953125,1.123670225,1.063577616,0.747424364,-0.00374492,-0.017223849587005,-0.1331477716752096,-1.4042251964978472
916,916,916,916,916,916,916,2020,March,2020-03,Casino,Casino,-28.8667,153.05,0,0.4071,0.6099,['Highest quality'],2.716796875,140.1484375,85.5390625,0.767578125,17.390625,79.203125,0.52,0.119,,2.05,611.6015625,-0.826649396,0.476369002,0.562308477,-0.312630531,-0.4701632352127817,-0.5559502741030113,-1.4888129778862045
917,917,917,917,917,917,917,2020,April,2020-04,Casino,Casino,-28.8667,153.05,0,0.4185,0.6096,['Lower quality'],2.749023438,118.0546875,75.265625,0.526367188,0.2578125,26.8984375,0.48,0.064,,-1.72,446.8984375,-1.65842336,-1.745098537,0.349061058,-0.203146138,-0.7717749768563491,-0.8017957564618339,-1.734691497531786
918,918,918,918,918,918,918,2020,May,2020-05,Casino,Casino,-28.8667,153.05,0,0.3404,0.5986,['Highest quality'],2.791992188,90.5859375,43.1875,0.37890625,0.1484375,26.3984375,-0.42,0.378,,1.03,132.5,-0.475525261,-1.242171034,-1.81249672,0.090793114,-0.8127183700022537,-0.6869865751530725,-1.6342594624459656
919,919,919,919,919,919,919,2020,November,2020-11,Dungog,Dungog,-32.3983,151.7525,0,0.4598,0.6377,['Highest quality'],3.049804688,173.5234375,89.546875,0.607421875,5.359375,31.703125,-1.19,0.143,,1.14,201.8046875,-1.17746447,0.045668915,-0.033492634,0.059538739,-0.6015819776404125,-0.4705741956529451,-1.9055276915927861
920,920,920,920,920,920,920,2021,February,2021-02,Dungog,Dungog,-32.3983,151.7525,0,0.4238,0.6442,['Highest quality'],3.211914063,122.140625,82.21875,0.733398438,72.0859375,179.1015625,-1.84,0.323,,2.19,506.3046875,0.77817425,1.105917561,1.365402104,1.195356975,0.9989207480614818,0.3532700413541791,-0.6063354043020799
